( 42.713543 5.751921 0.103788 0.060644 0.033552 0.002482 0.007862 0.002072 0.018875 0.025038 0.009032 0.040601 0.105940 0.097235 0.086721 0.083288 0.125338 0.089465 ) 
( 45.788200 5.746126 0.089874 0.062985 0.023633 0.033714 -0.001176 0.010057 0.032525 0.023763 0.042135 0.031861 0.092703 0.094592 0.095252 0.103804 0.086212 0.104281 ) 
( 47.682186 5.723537 0.112020 0.053215 0.042830 0.012011 0.011364 -0.002214 0.009216 0.022978 0.019359 0.033921 0.105811 0.115167 0.123195 0.098548 0.082000 0.092266 ) 
( 41.834259 5.787654 0.116608 0.070752 0.034560 0.008479 0.035534 0.010884 0.013172 0.031252 0.014107 0.032356 0.097529 0.108861 0.104995 0.096803 0.099456 0.101422 ) 
( 45.848656 5.820799 0.096510 0.043329 0.022552 0.016246 0.019989 0.021715 0.005455 0.014645 0.004439 0.032233 0.094213 0.089620 0.085696 0.111049 0.087681 0.108151 ) 
( 45.055630 5.789898 0.114577 0.064881 0.022059 0.015512 0.026760 0.011573 0.006081 0.010726 0.037860 0.030999 0.067738 0.108550 0.087939 0.097547 0.108060 0.098961 ) 
( 47.902897 5.780434 0.096313 0.037620 0.020563 0.029258 0.008816 0.022000 0.029546 0.008364 0.038775 0.050479 0.102466 0.083400 0.077980 0.105697 0.090622 0.090710 ) 
( 48.896069 5.733427 0.084812 0.054587 0.017699 0.039873 0.010006 0.018779 0.011955 0.018464 0.019180 0.040888 0.093578 0.103400 0.101187 0.101828 0.111563 0.087775 ) 
( 48.957752 5.819738 0.107473 0.066848 0.020516 0.018658 0.022764 0.005636 0.023468 0.018468 0.019585 0.035865 0.099224 0.104948 0.105479 0.091979 0.092621 0.109067 ) 
( 41.870678 5.775743 0.103731 0.070876 0.033214 0.025949 0.033949 0.013378 0.026317 0.023840 0.024058 0.033220 0.086585 0.099919 0.105042 0.116535 0.089956 0.101588 ) 
( 41.071411 5.756153 0.104652 0.054408 0.034163 0.025684 0.012195 0.029282 -0.008564 0.010509 0.023792 0.035471 0.098709 0.090111 0.108539 0.103745 0.087673 0.105768 ) 
( 41.617455 5.745653 0.092778 0.061514 0.024283 0.030673 0.028443 0.016541 0.014458 0.016121 0.045326 0.030686 0.103135 0.095026 0.107301 0.102542 0.103359 0.117187 ) 
( 48.577034 5.747974 0.098593 0.046369 0.037263 0.026422 0.008047 0.018032 0.035771 0.031040 0.018529 0.035758 0.100282 0.084989 0.093089 0.103890 0.106234 0.121960 ) 
( 40.751045 5.753819 0.103694 0.056293 0.022841 0.008743 0.016474 0.018275 0.016539 0.022720 0.019163 0.037228 0.090524 0.110224 0.104228 0.102162 0.108121 0.104007 ) 
( 40.968494 5.762167 0.090627 0.064338 0.024114 0.012681 -0.004614 0.015481 0.014102 0.017149 0.015455 0.004406 0.096450 0.091223 0.099537 0.109046 0.113953 0.102671 ) 
( 49.185017 5.782676 0.099706 0.076013 0.029023 0.037154 0.013805 0.021863 0.008117 0.029222 0.016247 0.031054 0.103082 0.103558 0.098141 0.094474 0.089973 0.097722 ) 
( 43.507092 5.740314 0.106515 0.078139 0.033097 0.015867 0.007572 0.011951 0.019447 -0.002619 0.034879 0.041976 0.104947 0.099582 0.105299 0.094258 0.098785 0.100606 ) 
( 50.151718 5.764500 0.104778 0.047760 0.035853 0.008720 0.030945 0.029964 0.009278 0.015345 0.027219 0.040867 0.115424 0.096938 0.125819 0.108361 0.107143 0.116663 ) 
( 45.568230 5.794809 0.109567 0.064503 0.048096 0.034595 0.029539 0.008429 0.006482 0.019063 0.018196 0.022356 0.095159 0.099317 0.118127 0.110837 0.091422 0.101196 ) 
( 48.003559 5.731872 0.099794 0.070917 0.024408 0.009846 0.015620 -0.001368 0.011777 0.032411 0.009371 0.029494 0.079900 0.100996 0.095090 0.115783 0.112121 0.097546 ) 
( 50.314342 5.773775 0.080596 0.048028 0.033769 0.028840 0.020650 0.009967 0.032445 0.013840 0.022413 0.028256 0.110679 0.092954 0.098764 0.107613 0.092094 0.101101 ) 
( 41.978241 5.824276 0.103113 0.068966 0.023914 0.028982 0.011079 0.012607 0.033775 0.014434 0.008189 0.032023 0.101747 0.113953 0.094899 0.098801 0.090029 0.105547 ) 
( 48.576637 5.832025 0.097685 0.057219 0.014903 0.006362 0.026899 0.000609 0.015857 0.042307 0.012342 0.045805 0.117926 0.098533 0.086929 0.096578 0.087510 0.115333 ) 
( 42.007141 5.834035 0.103609 0.058670 0.016703 0.035338 0.012639 0.025266 0.009582 0.019902 0.035797 0.046969 0.103779 0.102408 0.097556 0.102045 0.086992 0.097973 ) 
( 47.480362 5.721221 0.111829 0.045507 0.033835 0.008041 0.025982 0.020105 0.024130 0.013986 0.014693 0.041662 0.114729 0.099038 0.095094 0.103063 0.096716 0.090971 ) 
( 50.044163 5.777912 0.093196 0.052637 0.037885 0.023527 0.028988 -0.013774 0.007883 0.015004 0.030659 0.027258 0.094962 0.102770 0.086150 0.116069 0.095055 0.104670 ) 
( 48.734486 5.723652 0.096471 0.048800 0.029515 0.002243 0.015049 0.001470 0.004637 0.024300 0.036613 0.048862 0.108587 0.081783 0.114420 0.103063 0.096634 0.103571 ) 
( 41.117405 5.807465 0.108133 0.052434 0.024486 0.014711 0.017254 0.015794 0.006701 0.007747 0.016511 0.033221 0.098779 0.100389 0.090458 0.095335 0.101544 0.104650 ) 
( 42.225468 5.825072 0.108060 0.046826 0.016455 0.001086 -0.011740 0.014468 0.020192 0.008772 0.022648 0.055410 0.108016 0.105957 0.106573 0.113045 0.106778 0.102171 ) 
( 48.032566 5.759706 0.093215 0.049993 0.035804 0.016143 0.019979 -0.000372 0.019456 0.013671 0.022342 0.035979 0.106717 0.107527 0.110204 0.110796 0.089473 0.085434 ) 
( 43.184566 5.723781 0.097954 0.066438 0.004271 0.030118 0.015696 0.035347 0.020007 0.027629 0.027229 0.035340 0.109388 0.082004 0.122347 0.082565 0.087645 0.109722 ) 
( 47.502975 5.761246 0.100280 0.061305 0.011664 0.027069 0.003086 0.010691 0.005869 0.029515 0.010701 0.030165 0.114535 0.109612 0.096088 0.115391 0.096276 0.107838 ) 
( 43.269997 5.822421 0.116774 0.063222 0.039889 0.035015 0.013076 -0.000428 0.010201 0.013049 0.019215 0.036707 0.104624 0.101377 0.105139 0.110717 0.105066 0.087933 ) 
( 46.117405 5.815401 0.102261 0.060314 0.010156 0.035660 0.020519 0.021179 0.012316 0.012698 -0.000627 0.046244 0.101812 0.097532 0.104317 0.111444 0.102911 0.090038 ) 
( 45.032127 5.762113 0.096855 0.032204 0.016295 0.021359 0.016784 0.032748 0.044329 0.020416 0.044028 0.039983 0.101739 0.087382 0.088882 0.098095 0.103189 0.114351 ) 
( 48.376938 5.753849 0.106366 0.064932 0.042449 0.003790 0.016752 0.016519 0.006505 0.005821 0.018556 0.040048 0.093843 0.104212 0.083830 0.102732 0.106859 0.096174 ) 
( 44.444820 5.777641 0.091598 0.081627 0.037179 0.016933 0.024596 0.013098 0.010409 0.016865 0.012784 0.026380 0.103457 0.093324 0.101204 0.104249 0.116307 0.080253 ) 
( 48.256672 5.785834 0.085413 0.089024 0.034916 0.023400 0.022653 0.032622 0.024068 -0.002592 0.027166 0.043982 0.111625 0.088889 0.102077 0.088460 0.108119 0.114380 ) 
( 49.650856 5.834767 0.096913 0.057107 0.019075 0.023824 0.014589 0.016191 0.011409 0.006884 0.016956 0.029080 0.091264 0.119182 0.085554 0.089874 0.094525 0.105681 ) 
( 46.264053 5.815499 0.099961 0.049995 0.019669 0.026349 0.004001 0.001284 0.004639 0.024109 0.022119 0.037673 0.093889 0.098739 0.098453 0.087476 0.088405 0.106247 ) 
( 49.717468 5.761209 0.094338 0.065912 0.019109 0.030042 0.025553 -0.000902 0.033270 0.023990 -0.002269 0.019592 0.106962 0.096642 0.092202 0.084654 0.111556 0.099810 ) 
( 45.834465 5.772182 0.101544 0.059240 0.013377 0.025496 0.022547 0.022749 0.004578 0.030150 0.022938 0.038865 0.099054 0.101247 0.098192 0.104341 0.087835 0.093716 ) 
( 41.938831 5.737473 0.090253 0.062496 0.021076 0.036118 0.022167 0.019693 0.005873 0.006217 0.026642 0.011615 0.107455 0.099346 0.088387 0.097215 0.100179 0.089985 ) 
( 45.453827 5.797188 0.103933 0.054455 0.020462 0.024569 0.013922 0.024296 0.011642 0.014309 0.022843 0.030223 0.106240 0.095687 0.105586 0.096675 0.098138 0.094995 ) 
( 40.470886 5.771126 0.088061 0.050283 0.034718 0.008937 0.028333 0.002640 0.016280 0.017417 0.006918 0.042317 0.090681 0.101394 0.101433 0.097287 0.091451 0.099523 ) 
( 46.225418 5.739924 0.103602 0.033548 0.020510 0.032103 0.016193 0.013989 0.033535 0.019920 0.029792 0.041350 0.112000 0.104341 0.088402 0.095358 0.113101 0.096224 ) 
( 41.167206 5.828459 0.102275 0.072074 0.031170 0.025199 0.019080 0.019710 0.007133 0.018601 0.029053 0.022678 0.094208 0.112714 0.101762 0.103121 0.112070 0.093352 ) 
( 47.706226 5.802115 0.118944 0.052793 0.027517 0.027517 0.030657 0.009313 0.018021 0.009270 0.014007 0.036940 0.102782 0.107915 0.115629 0.110045 0.109061 0.092493 ) 
( 46.402679 5.788617 0.110511 0.061544 0.023376 0.024581 0.015791 0.018097 0.029099 -0.005145 0.005641 0.015200 0.108030 0.102770 0.104414 0.096527 0.094600 0.117086 ) 
( 42.030975 5.715595 0.090925 0.069935 0.019384 0.030807 0.012347 0.009781 0.009663 0.022423 0.011792 0.039231 0.093206 0.087890 0.109420 0.100932 0.109727 0.108917 ) 
( 40.900925 5.831347 0.105209 0.065038 0.023153 0.023235 0.002807 0.005767 0.019750 0.021924 0.010170 0.030183 0.105146 0.114405 0.107260 0.117669 0.097532 0.092534 ) 
( 46.957897 5.715358 0.102796 0.053074 0.050468 0.014431 0.004033 0.007532 0.008591 0.028524 0.033377 0.024251 0.097806 0.100901 0.098782 0.084258 0.103917 0.101099 ) 
( 43.000179 5.769531 0.104595 0.059655 0.028116 0.016839 0.010785 0.014935 0.013746 0.023327 0.007971 0.019330 0.103797 0.102085 0.107746 0.113182 0.107860 0.087343 ) 
( 48.157150 5.748726 0.086523 0.072914 0.015467 0.007747 0.024534 0.029507 0.019016 0.000452 0.023701 0.038905 0.100960 0.098092 0.100723 0.095393 0.087638 0.092092 ) 
( 42.731823 5.758445 0.102854 0.055777 0.028516 0.012212 0.033037 0.026458 0.011860 0.026385 0.019592 0.042211 0.102094 0.094016 0.096784 0.094513 0.086887 0.098981 ) 
( 42.793995 5.817756 0.104591 0.062048 0.035154 0.028901 0.020166 -0.011238 0.030290 0.011403 0.035954 0.036168 0.092522 0.096776 0.098551 0.101362 0.092078 0.097439 ) 
( 46.056419 5.797912 0.097345 0.065849 0.031021 0.013596 0.024602 0.009718 0.005520 0.014663 0.024650 0.033690 0.105692 0.095210 0.093794 0.099106 0.109242 0.097583 ) 
( 46.069824 5.779738 0.108558 0.050319 0.017271 0.017770 0.009466 0.009970 0.014410 0.021401 0.025467 0.024972 0.095690 0.092808 0.100706 0.091754 0.088329 0.082070 ) 
( 43.295132 5.729620 0.114248 0.055090 0.028667 0.008574 0.026150 0.018395 0.022533 0.005136 0.030655 0.034791 0.100724 0.111456 0.103265 0.094915 0.110190 0.099530 ) 
( 46.737034 5.791312 0.099528 0.060178 0.029140 0.044166 0.022190 0.011318 0.007172 0.031854 0.046011 0.029262 0.104533 0.120508 0.111297 0.105711 0.090658 0.107902 ) 
( 41.689499 5.740416 0.101926 0.071670 0.016131 0.017386 0.005049 0.026509 0.006001 0.002316 0.027428 0.044326 0.092180 0.098488 0.092366 0.080589 0.086430 0.095761 ) 
( 50.238251 5.773353 0.092291 0.078489 0.007854 0.038184 0.005673 0.002187 0.038523 0.028816 0.024317 0.031794 0.085072 0.101778 0.097918 0.091521 0.119838 0.093683 ) 
( 48.488220 5.730495 0.118091 0.065128 0.022826 0.010858 0.030725 0.006528 0.002282 0.024403 0.018395 0.069472 0.105392 0.100209 0.100897 0.099961 0.094408 0.096855 ) 
( 46.913673 5.797107 0.096208 0.063261 0.012409 0.010022 0.014296 0.013345 0.028228 0.015351 0.041730 0.031500 0.099546 0.096817 0.090598 0.102000 0.084411 0.075760 ) 
( 46.309090 5.790652 0.066507 0.046007 0.019319 0.031181 0.012908 -0.005318 0.028167 0.026203 0.023171 0.047262 0.096265 0.116615 0.109066 0.090698 0.104099 0.089196 ) 
( 40.612732 5.755270 0.094239 0.066203 0.035987 0.027744 0.014675 0.019453 0.017741 -0.008559 0.016081 0.039957 0.100007 0.114963 0.097250 0.103763 0.105713 0.097276 ) 
( 42.536713 5.806756 0.091856 0.059563 0.014186 0.025696 -0.007893 0.018689 0.018182 0.023323 0.022238 0.027668 0.116951 0.118666 0.108304 0.104624 0.106644 0.108803 ) 
( 49.692841 5.823179 0.098538 0.063851 0.026276 0.015906 -0.000551 0.016081 0.016779 0.019431 0.015644 0.035451 0.109555 0.113551 0.113912 0.097598 0.100987 0.076923 ) 
( 41.160702 5.749922 0.100068 0.063458 0.036178 0.030340 0.010611 0.025988 0.020032 0.032661 0.025486 0.037201 0.105580 0.110116 0.091022 0.104382 0.104360 0.109201 ) 
( 48.970299 5.713281 0.102244 0.069970 0.047017 0.020274 0.009463 0.014717 0.001497 0.014219 0.019206 0.041098 0.096568 0.114929 0.104683 0.108241 0.121900 0.094278 ) 
( 48.535095 5.764949 0.091673 0.059245 0.017904 0.035626 0.004886 0.010805 0.007826 0.019034 0.021449 0.033467 0.099268 0.105751 0.110618 0.098351 0.118347 0.112457 ) 
( 46.132759 5.828408 0.096969 0.054484 0.026309 0.008555 0.014331 0.021011 0.024759 0.014946 0.021062 0.045460 0.097462 0.089192 0.101612 0.094950 0.093871 0.105292 ) 
( 42.638962 5.735073 0.116289 0.063336 0.021428 0.026561 0.015508 0.016974 0.020273 0.002443 0.013240 0.019744 0.116142 0.099247 0.105593 0.105953 0.096511 0.090473 ) 
( 41.043930 5.724131 0.122354 0.072348 0.049572 0.023169 0.017808 -0.000776 0.019649 0.021775 0.018424 0.043811 0.082928 0.077912 0.094017 0.114513 0.097692 0.098428 ) 
( 49.357948 5.723459 0.108318 0.077302 0.022862 0.016000 0.001140 0.010210 0.018505 0.031083 0.020255 0.047549 0.087024 0.099657 0.089809 0.101541 0.117727 0.098004 ) 
( 44.088783 5.730524 0.089253 0.058152 0.037324 0.020233 0.009873 0.009820 -0.001643 0.016173 0.024857 0.037491 0.106606 0.110730 0.092682 0.105737 0.099846 0.123951 ) 
( 46.140560 5.832179 0.101886 0.051344 0.025199 0.016926 -0.002156 0.021073 0.013113 0.005111 0.017779 0.039676 0.102905 0.094885 0.109524 0.098196 0.098726 0.107117 ) 
( 48.704304 5.736785 0.091745 0.057683 0.030428 0.021123 0.011136 0.012491 0.000936 0.018813 0.019546 0.033879 0.099355 0.109112 0.112441 0.115421 0.089747 0.085819 ) 
( 46.415798 5.743727 0.106381 0.041166 0.025260 0.026623 0.017269 0.002141 0.027476 0.016104 0.009809 0.034548 0.099601 0.106790 0.101565 0.093168 0.115505 0.098002 ) 
( 49.836002 5.834594 0.112365 0.070629 -0.004443 0.016758 0.014012 0.031435 0.005643 0.008534 0.027180 0.015887 0.090582 0.100597 0.105129 0.092531 0.107099 0.095413 ) 
( 42.720993 5.826609 0.098511 0.057634 0.007144 0.010767 0.009978 0.001847 0.000117 0.028510 0.019471 0.016908 0.092227 0.100005 0.104547 0.099288 0.100748 0.109959 ) 
( 48.521477 5.780148 0.107344 0.069091 0.027059 0.018641 0.022409 0.012073 0.011893 0.014636 0.030508 0.028288 0.088864 0.101770 0.104460 0.111348 0.088505 0.094696 ) 
( 43.953968 5.821969 0.103387 0.077632 0.031917 0.020713 0.018974 0.013429 0.002233 -0.005508 -0.005011 0.043790 0.115196 0.110991 0.089391 0.107841 0.097762 0.114962 ) 
( 45.505821 5.729429 0.117362 0.046289 0.050031 0.023425 0.020280 0.030478 0.027758 0.004231 0.035678 0.023294 0.106979 0.110022 0.097723 0.108440 0.111020 0.096142 ) 
( 49.634121 5.774448 0.107014 0.078639 0.024867 0.012531 0.000389 0.015166 0.000604 0.029297 0.010815 0.032975 0.088434 0.107942 0.102927 0.117460 0.111402 0.093680 ) 
( 46.506359 5.777763 0.099121 0.078249 0.031629 0.013024 0.007985 0.022931 0.003919 0.011313 0.033914 0.024805 0.120035 0.111995 0.105585 0.102529 0.097358 0.120835 ) 
( 42.737637 5.803140 0.090933 0.064148 0.020831 0.018570 0.006619 0.008326 0.026280 0.016435 0.039847 0.039427 0.103995 0.112260 0.091631 0.106874 0.107640 0.112274 ) 
( 43.909122 5.712448 0.091488 0.067022 0.033119 0.037510 0.004928 0.027381 -0.007641 0.014995 0.033668 0.037830 0.085140 0.098494 0.095082 0.117910 0.108041 0.088727 ) 
( 45.844501 5.729354 0.115064 0.054133 0.028942 0.032384 0.022788 0.016918 -0.006097 0.006395 0.033579 0.037169 0.100210 0.088805 0.116718 0.096524 0.094655 0.099913 ) 
( 45.210648 5.756767 0.103999 0.061450 0.032152 0.038669 0.008486 0.001365 0.012313 0.010527 0.018986 0.039532 0.097659 0.102969 0.087292 0.108036 0.107737 0.116883 ) 
( 50.155262 5.726861 0.115272 0.057230 0.030029 0.005762 0.014200 0.017884 0.034050 0.004184 0.010550 0.043331 0.095242 0.102426 0.102832 0.089183 0.101963 0.102689 ) 
( 43.581028 5.733938 0.097342 0.066088 0.023286 0.030274 0.011001 0.004622 0.024457 0.007405 0.025311 0.044592 0.108986 0.097066 0.113712 0.096719 0.097373 0.081890 ) 
( 48.648628 5.718936 0.105285 0.063700 0.031780 0.024453 -0.004298 0.018477 0.030870 0.007002 0.045067 0.041706 0.104250 0.108546 0.089443 0.097957 0.091599 0.097575 ) 
( 43.189762 5.821785 0.087746 0.056192 0.017088 0.028528 0.016940 0.014813 0.021825 0.007365 0.009778 0.024864 0.082581 0.097869 0.124652 0.108124 0.098273 0.100434 ) 
( 44.379929 5.836488 0.090190 0.058814 0.028789 0.024916 0.012673 -0.000351 0.000084 0.005540 0.027965 0.030475 0.082371 0.081040 0.093398 0.101638 0.089938 0.103890 ) 
( 48.826492 5.720760 0.105554 0.049047 0.015352 0.025051 0.008285 0.019676 0.020479 0.032922 0.018557 0.034083 0.094388 0.110094 0.094261 0.101527 0.096630 0.081783 ) 
( 43.426109 5.819488 0.098616 0.059352 0.025562 0.007692 -0.018837 0.013802 0.024423 0.018408 0.031562 0.025980 0.091496 0.084850 0.094877 0.078479 0.095571 0.116868 ) 
( 46.208050 5.742697 0.097072 0.047317 0.032125 0.014381 0.017912 0.026802 0.020936 0.015459 0.022838 0.032484 0.091304 0.098345 0.092189 0.117107 0.100384 0.084893 ) 
( 46.128574 5.790385 0.125945 0.064163 0.036870 -0.001036 0.026872 0.014860 0.002941 0.015113 0.026854 0.051671 0.103026 0.088463 0.095696 0.105239 0.086624 0.110397 ) 
( 46.192345 5.725125 0.106740 0.057663 0.021880 0.007143 0.012138 0.021886 0.012334 0.009813 0.021950 0.042642 0.110918 0.116345 0.103445 0.089423 0.078667 0.088301 ) 
( 49.193367 5.775272 0.107100 0.066812 0.030854 0.007549 0.015071 0.028520 0.010533 0.016794 0.025970 0.025055 0.086727 0.104131 0.096362 0.098123 0.102968 0.096959 ) 
( 41.259415 5.743937 0.098671 0.067428 0.019541 0.019923 0.004610 0.000564 0.013087 0.028146 0.032119 0.021945 0.107832 0.089599 0.107327 0.095077 0.110560 0.103345 ) 
( 41.809994 5.821496 0.111528 0.057590 0.021850 0.025333 0.014476 0.007459 0.007285 0.015797 0.022329 0.048840 0.104863 0.095870 0.084203 0.100203 0.111206 0.105539 ) 
( 44.622261 5.747077 0.102653 0.054393 0.023284 0.021310 0.012562 0.018863 0.017897 0.017896 0.018857 0.026696 0.108907 0.109650 0.110711 0.105348 0.112884 0.099458 ) 
( 42.651344 5.784303 0.100704 0.055479 0.019614 0.011531 0.008915 0.018862 0.014080 -0.009062 0.025536 0.037486 0.093744 0.105541 0.096850 0.098540 0.097337 0.101421 ) 
( 47.082928 5.713727 0.103761 0.060073 0.029244 0.022908 0.007510 0.015669 0.001313 0.019012 0.019981 0.030829 0.110405 0.073779 0.102269 0.102223 0.094978 0.114749 ) 
( 44.232761 5.788265 0.103890 0.074385 0.035725 0.006247 0.009425 0.031368 -0.007628 0.007745 0.016470 0.042660 0.097007 0.095113 0.115393 0.087728 0.096207 0.088090 ) 
( 40.997463 5.714725 0.112364 0.062079 0.036213 0.027984 0.017998 0.007481 0.021971 0.000690 0.001413 0.023262 0.112607 0.106064 0.089441 0.105736 0.089494 0.101237 ) 
( 44.900009 5.712992 0.104012 0.063290 0.024834 0.007074 0.000029 0.005203 0.018511 0.001253 0.038133 0.022471 0.110121 0.097745 0.112687 0.101449 0.108284 0.116950 ) 
( 40.936512 5.825080 0.100684 0.060851 0.025644 0.017314 0.013964 0.017237 0.025788 0.029470 0.034793 0.048295 0.104343 0.086943 0.099260 0.093142 0.097219 0.090910 ) 
( 43.331127 5.728367 0.105075 0.060875 0.044639 0.006328 0.007129 0.017391 0.027844 0.019603 -0.006615 0.038040 0.107096 0.097785 0.093135 0.122288 0.090871 0.116366 ) 
( 46.922169 5.746439 0.099579 0.061865 0.034187 0.012519 0.012309 0.008053 0.004888 0.008265 0.006652 0.040590 0.090515 0.097884 0.105975 0.103071 0.098500 0.108158 ) 
( 45.039257 5.768518 0.085180 0.058913 0.027034 0.010917 0.016595 0.028928 0.022387 0.020986 0.010117 0.042875 0.096973 0.116959 0.099757 0.090068 0.091226 0.092895 ) 
( 47.736908 5.725592 0.086817 0.058700 0.029204 0.022721 0.034232 0.016408 0.013435 0.018554 0.033821 0.024004 0.105792 0.104387 0.094732 0.118112 0.095995 0.102354 ) 
( 42.707184 5.787485 0.106257 0.062264 0.040929 0.024619 0.005029 0.015438 0.019990 0.025627 0.027316 0.030379 0.093306 0.099701 0.107897 0.096712 0.109810 0.096358 ) 
( 44.994293 5.836484 0.104442 0.070406 0.013644 0.021636 0.001246 0.006121 0.012380 0.013568 0.021408 0.038982 0.102374 0.100231 0.096097 0.090922 0.099353 0.113987 ) 
( 45.717735 5.832692 0.075332 0.064042 0.013991 0.037911 0.009129 0.005263 0.010937 0.024592 0.028483 0.031514 0.103965 0.104064 0.099304 0.099098 0.098178 0.110046 ) 
( 49.783409 5.738748 0.107539 0.076597 0.028627 0.033610 0.021869 0.018177 0.018158 0.008778 0.010902 0.023705 0.120757 0.087045 0.102635 0.097030 0.085655 0.100327 ) 
( 40.492676 5.768643 0.093125 0.075334 0.029863 0.015708 0.013884 0.027150 0.006668 0.020459 0.017215 0.044996 0.105066 0.097894 0.086008 0.104236 0.112925 0.107828 ) 
( 43.144234 5.727172 0.100387 0.065293 0.039864 0.017779 0.023274 0.011635 0.011022 0.025254 0.021219 0.025146 0.099617 0.100133 0.107999 0.108699 0.105790 0.103315 ) 
( 48.214378 5.736846 0.087421 0.058374 0.021534 0.029389 0.016428 -0.000144 0.019810 0.009316 0.015421 0.034175 0.089151 0.128069 0.107625 0.098973 0.081163 0.100169 ) 
( 40.479214 5.779173 0.101198 0.060439 0.021846 0.013376 0.019057 0.017771 0.020262 0.019011 0.013654 0.049516 0.098924 0.081981 0.100390 0.083126 0.098708 0.102630 ) 
( 50.067383 5.805939 0.098392 0.058030 0.039234 0.023895 0.002979 0.017833 0.006833 0.005879 0.025024 0.033517 0.095910 0.099371 0.108211 0.109243 0.104411 0.097271 ) 
( 44.603310 5.746604 0.084057 0.062381 0.024454 0.021766 0.035179 0.012732 0.024139 0.024929 0.003501 0.013031 0.090417 0.088881 0.094842 0.081464 0.093006 0.103640 ) 
( 46.888012 5.805067 0.098080 0.066811 0.026470 0.014838 0.033527 0.012991 -0.001805 0.017076 0.012851 0.025993 0.088954 0.083911 0.090732 0.109934 0.085823 0.099917 ) 
( 47.830791 5.778561 0.097598 0.047634 0.016953 0.008774 0.020312 0.021390 0.021430 0.009667 0.009442 0.016531 0.105305 0.109753 0.108149 0.097454 0.104026 0.093607 ) 
( 40.960518 5.728916 0.110198 0.075643 0.023139 0.001977 0.031340 0.018429 0.022265 0.025262 0.022306 0.031934 0.086885 0.105230 0.100621 0.094114 0.109803 0.097220 ) 
( 42.257568 5.805553 0.115228 0.053752 0.024573 0.032040 0.014560 0.015601 0.006105 0.032221 0.023616 0.035372 0.114295 0.102403 0.094253 0.084162 0.095863 0.109653 ) 
( 49.679996 5.767379 0.105102 0.047866 0.043103 0.018041 0.010684 0.016249 0.020030 0.028796 0.018236 0.028475 0.101848 0.082891 0.117548 0.115415 0.096210 0.099834 ) 
( 42.390308 5.729506 0.098030 0.048354 0.035506 0.018295 0.010070 0.014059 0.018808 -0.001945 0.017410 0.030718 0.081403 0.104918 0.081249 0.082903 0.088404 0.080193 ) 
( 46.155754 5.804654 0.089218 0.044237 0.041765 0.032373 0.009645 0.024237 0.010367 0.023163 0.033515 0.004307 0.111646 0.121519 0.106285 0.107244 0.079312 0.101356 ) 
( 48.943230 5.751634 0.111859 0.056392 0.037072 0.023623 0.013501 0.016324 0.011806 0.018743 0.017564 0.053672 0.106085 0.083783 0.103628 0.087415 0.111856 0.102035 ) 
( 40.872490 5.833833 0.102208 0.049111 0.033368 0.015832 0.014725 0.016226 0.029547 0.022601 0.033531 0.045227 0.119774 0.103133 0.098046 0.095429 0.096675 0.093031 ) 
( 45.607922 5.837355 0.121778 0.065625 0.039263 0.036308 0.008872 0.020809 0.004544 0.009773 0.005567 0.029402 0.109108 0.105403 0.103133 0.109637 0.098599 0.096554 ) 
( 40.963646 5.784554 0.112234 0.062807 0.037742 0.005101 0.009826 0.012971 0.012494 0.002517 0.013386 0.022456 0.097406 0.091489 0.100492 0.114744 0.089690 0.099702 ) 
( 48.494446 5.811085 0.088317 0.052715 0.004569 0.034240 0.025317 0.006935 0.019357 0.009152 0.020690 0.044820 0.102459 0.089176 0.105686 0.092122 0.090230 0.105103 ) 
( 41.966034 5.751777 0.105907 0.057385 0.030615 0.034413 0.014160 0.023929 0.017433 0.001519 0.027123 0.029956 0.104844 0.097044 0.096966 0.097630 0.113569 0.104758 ) 
( 47.253410 5.736831 0.110289 0.071271 0.030692 0.022458 0.008224 0.006208 0.008063 0.016103 0.029060 0.024059 0.100127 0.101834 0.096812 0.096488 0.107926 0.105869 ) 
( 47.619072 5.764320 0.101811 0.064694 0.019446 0.034343 0.018121 -0.002697 0.029459 0.020173 0.040792 0.029092 0.084793 0.118124 0.119411 0.113120 0.106999 0.086076 ) 
( 40.673592 5.723011 0.111167 0.065107 0.034312 0.028637 0.027757 0.011635 0.006240 0.015620 0.019404 0.035150 0.100870 0.096920 0.082958 0.103374 0.103275 0.091437 ) 
( 45.276421 5.778205 0.115000 0.055130 0.016656 0.008601 0.024342 0.023136 0.009051 0.018174 0.001116 0.034810 0.082861 0.097745 0.112915 0.101891 0.108863 0.112345 ) 
( 48.037830 5.749557 0.100419 0.061591 0.026418 0.021685 0.011300 0.013274 0.005229 0.008443 0.019980 0.029852 0.100279 0.095236 0.115211 0.110577 0.101784 0.094053 ) 
( 44.251907 5.825071 0.088815 0.050425 0.017400 0.001811 0.015269 0.024804 0.016266 0.016900 0.027794 0.020591 0.097334 0.109998 0.094616 0.110672 0.100541 0.106036 ) 
( 49.052357 5.835526 0.100542 0.059202 0.029049 0.033783 0.015499 0.018773 0.023996 0.008714 0.030212 0.030913 0.102351 0.113387 0.108698 0.094750 0.101862 0.091925 ) 
( 50.284531 5.821019 0.095675 0.051374 0.042800 0.031176 0.007594 0.008718 0.013819 0.011542 0.011540 0.043505 0.089633 0.093387 0.096289 0.095955 0.104363 0.095629 ) 
